点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
11614,1061300.000,66.543000,-15.744000,-59.051000,-4.699000,1.495000,-2.419000,0.941000,-0.003000
11615,1061400.000,65.664000,-13.403000,-60.653000,-4.784000,1.555000,-2.402000,0.864000,-0.003000
11616,1061500.000,64.715000,-11.030000,-62.287000,-4.885000,1.616000,-2.394000,0.786000,-0.003000
11617,1061600.000,63.843000,-8.767000,-63.928000,-5.041000,1.667000,-2.385000,0.708000,-0.002000
11618,1061700.000,63.057000,-6.682000,-65.531000,-5.220000,1.719000,-2.368000,0.639000,-0.002000
11619,1061800.000,62.255000,-4.675000,-66.900000,-5.313000,1.771000,-2.342000,0.579000,0.000000
11620,1061900.000,61.259000,-2.684000,-67.997000,-5.376000,1.814000,-2.324000,0.510000,-0.002000
11621,1062000.000,60.084000,-0.716000,-68.922000,-5.438000,1.849000,-2.290000,0.432000,-0.002000
11622,1062100.000,58.808000,1.190000,-69.708000,-5.523000,1.892000,-2.255000,0.363000,-0.002000
11623,1062200.000,57.361000,3.181000,-70.292000,-5.547000,1.935000,-2.229000,0.285000,-0.002000
11624,1062300.000,55.695000,5.391000,-70.852000,-5.554000,1.970000,-2.178000,0.207000,-0.003000
11625,1062400.000,53.866000,7.732000,-71.521000,-5.663000,2.030000,-2.126000,0.112000,-0.005000
11626,1062500.000,52.092000,10.120000,-72.361000,-5.765000,2.065000,-2.074000,0.017000,-0.002000
11627,1062600.000,50.450000,12.547000,-73.263000,-5.842000,2.117000,-2.048000,-0.060000,-0.002000
11628,1062700.000,48.832000,15.028000,-74.173000,-5.866000,2.160000,-1.996000,-0.164000,-0.003000
11629,1062800.000,47.221000,17.510000,-75.161000,-5.920000,2.194000,-1.944000,-0.250000,-0.003000
11630,1062900.000,45.641000,19.898000,-76.180000,-6.045000,2.238000,-1.884000,-0.337000,-0.002000
11631,1063000.000,44.069000,22.146000,-77.090000,-6.185000,2.255000,-1.841000,-0.432000,0.000000
11632,1063100.000,42.419000,24.394000,-77.728000,-6.200000,2.289000,-1.780000,-0.510000,-0.002000
11633,1063200.000,40.575000,26.735000,-78.211000,-6.192000,2.307000,-1.720000,-0.579000,-0.002000
11634,1063300.000,38.645000,29.100000,-78.631000,-6.192000,2.333000,-1.685000,-0.665000,-0.002000
11635,1063400.000,36.567000,31.372000,-78.996000,-6.262000,2.350000,-1.616000,-0.734000,-0.002000
11636,1063500.000,34.404000,33.612000,-79.214000,-6.371000,2.359000,-1.564000,-0.786000,-0.002000
11637,1063600.000,32.178000,35.945000,-79.261000,-6.325000,2.367000,-1.504000,-0.864000,-0.002000
11638,1063700.000,29.984000,38.217000,-79.245000,-6.286000,2.384000,-1.460000,-0.916000,0.000000
11639,1063800.000,27.875000,40.286000,-79.175000,-6.231000,2.384000,-1.417000,-0.967000,0.000000
11640,1063900.000,25.797000,42.122000,-78.965000,-6.262000,2.384000,-1.339000,-1.036000,-0.002000
11641,1064000.000,23.649000,43.779000,-78.576000,-6.325000,2.384000,-1.305000,-1.088000,-0.002000
11642,1064100.000,21.525000,45.443000,-77.931000,-6.216000,2.393000,-1.236000,-1.149000,-0.002000
11643,1064200.000,19.377000,47.030000,-77.153000,-6.115000,2.393000,-1.167000,-1.209000,-0.002000
11644,1064300.000,17.190000,48.563000,-76.336000,-5.998000,2.402000,-1.106000,-1.296000,-0.002000
11645,1064400.000,14.856000,50.126000,-75.527000,-5.982000,2.384000,-1.037000,-1.347000,0.000000
11646,1064500.000,12.404000,51.783000,-74.788000,-6.029000,2.393000,-0.968000,-1.425000,-0.002000
11647,1064600.000,10.085000,53.549000,-74.103000,-5.920000,2.393000,-0.890000,-1.486000,-0.002000
11648,1064700.000,7.914000,55.260000,-73.465000,-5.827000,2.376000,-0.830000,-1.555000,0.000000
11649,1064800.000,5.836000,56.839000,-72.843000,-5.757000,2.367000,-0.769000,-1.606000,-0.002000
11650,1064900.000,3.751000,58.278000,-72.190000,-5.741000,2.350000,-0.691000,-1.650000,-0.002000
11651,1065000.000,1.774000,59.523000,-71.474000,-5.765000,2.341000,-0.622000,-1.701000,0.000000
11652,1065100.000,-0.054000,60.588000,-70.502000,-5.632000,2.307000,-0.562000,-1.736000,0.000000
11653,1065200.000,-1.922000,61.444000,-69.218000,-5.484000,2.289000,-0.493000,-1.771000,-0.002000
11654,1065300.000,-3.953000,62.199000,-67.662000,-5.337000,2.255000,-0.415000,-1.814000,0.000000
11655,1065400.000,-6.202000,62.899000,-66.005000,-5.259000,2.212000,-0.346000,-1.866000,-0.003000
11656,1065500.000,-8.498000,63.638000,-64.255000,-5.150000,2.177000,-0.251000,-1.900000,-0.002000
11657,1065600.000,-10.801000,64.408000,-62.411000,-4.987000,2.134000,-0.181000,-1.952000,-0.003000
11658,1065700.000,-13.183000,65.279000,-60.591000,-4.792000,2.108000,-0.095000,-2.012000,0.000000
11659,1065800.000,-15.548000,66.228000,-58.942000,-4.668000,2.082000,0.009000,-2.064000,0.000000
11660,1065900.000,-17.836000,67.146000,-57.448000,-4.613000,2.047000,0.104000,-2.116000,-0.003000
11661,1066000.000,-20.015000,68.033000,-55.970000,-4.496000,1.987000,0.181000,-2.159000,-0.003000
11662,1066100.000,-22.140000,68.881000,-54.422000,-4.341000,1.944000,0.277000,-2.211000,-0.002000
11663,1066200.000,-24.287000,69.674000,-52.859000,-4.232000,1.892000,0.372000,-2.254000,-0.002000
11664,1066300.000,-26.443000,70.436000,-51.256000,-4.123000,1.849000,0.458000,-2.280000,-0.003000
11665,1066400.000,-28.630000,71.160000,-49.529000,-3.967000,1.771000,0.562000,-2.315000,-0.002000
11666,1066500.000,-30.886000,71.883000,-47.686000,-3.796000,1.719000,0.631000,-2.341000,-0.002000
11667,1066600.000,-33.237000,72.638000,-45.788000,-3.633000,1.676000,0.700000,-2.375000,-0.002000
11668,1066700.000,-35.657000,73.361000,-43.944000,-3.540000,1.616000,0.778000,-2.384000,0.000000
11669,1066800.000,-37.976000,74.038000,-42.069000,-3.415000,1.555000,0.847000,-2.401000,-0.003000
11670,1066900.000,-40.147000,74.598000,-40.109000,-3.213000,1.512000,0.890000,-2.401000,0.000000
11671,1067000.000,-42.217000,74.979000,-38.071000,-3.018000,1.451000,0.951000,-2.410000,0.000000
11672,1067100.000,-44.139000,75.088000,-36.001000,-2.855000,1.408000,1.011000,-2.410000,-0.002000
11673,1067200.000,-45.929000,74.839000,-33.761000,-2.731000,1.356000,1.046000,-2.410000,0.000000
11674,1067300.000,-47.618000,74.372000,-31.272000,-2.552000,1.305000,1.106000,-2.392000,-0.002000
11675,1067400.000,-49.244000,73.766000,-28.604000,-2.295000,1.235000,1.158000,-2.410000,0.000000
11676,1067500.000,-50.878000,73.097000,-25.780000,-2.007000,1.192000,1.227000,-2.418000,-0.002000
11677,1067600.000,-52.544000,72.303000,-22.979000,-1.828000,1.114000,1.279000,-2.401000,-0.002000
11678,1067700.000,-54.232000,71.533000,-20.241000,-1.649000,1.063000,1.348000,-2.418000,-0.002000
11679,1067800.000,-55.913000,70.926000,-17.588000,-1.463000,1.002000,1.408000,-2.418000,-0.002000
11680,1067900.000,-57.524000,70.452000,-15.115000,-1.252000,0.950000,1.469000,-2.427000,-0.002000
11681,1068000.000,-58.901000,70.008000,-12.835000,-0.980000,0.873000,1.538000,-2.427000,-0.002000
11682,1068100.000,-60.131000,69.378000,-10.790000,-0.871000,0.812000,1.599000,-2.418000,-0.002000
11683,1068200.000,-61.150000,68.647000,-8.876000,-0.778000,0.760000,1.642000,-2.418000,-0.002000
11684,1068300.000,-62.045000,67.846000,-6.931000,-0.630000,0.708000,1.694000,-2.401000,-0.002000
11685,1068400.000,-62.746000,66.881000,-4.909000,-0.436000,0.639000,1.754000,-2.384000,-0.002000
11686,1068500.000,-63.353000,65.715000,-2.730000,-0.187000,0.553000,1.806000,-2.349000,-0.002000
11687,1068600.000,-64.022000,64.400000,-0.490000,-0.070000,0.475000,1.841000,-2.323000,-0.002000
11688,1068700.000,-64.785000,63.093000,1.813000,0.078000,0.397000,1.892000,-2.289000,0.000000
11689,1068800.000,-65.539000,61.817000,4.170000,0.257000,0.320000,1.936000,-2.263000,-0.002000
11690,1068900.000,-66.209000,60.534000,6.527000,0.459000,0.242000,1.979000,-2.228000,0.000000
11691,1069000.000,-66.808000,59.219000,8.845000,0.723000,0.156000,2.031000,-2.185000,-0.002000
11692,1069100.000,-67.454000,57.889000,11.093000,0.864000,0.069000,2.074000,-2.133000,-0.002000
11693,1069200.000,-68.061000,56.505000,13.310000,0.996000,-0.017000,2.117000,-2.107000,-0.002000
11694,1069300.000,-68.559000,55.011000,15.574000,1.159000,-0.130000,2.160000,-2.056000,-0.003000
11695,1069400.000,-68.995000,53.409000,18.032000,1.385000,-0.216000,2.212000,-1.995000,-0.003000
11696,1069500.000,-69.563000,51.837000,20.646000,1.665000,-0.311000,2.255000,-1.935000,-0.002000
11697,1069600.000,-70.302000,50.196000,23.353000,1.836000,-0.415000,2.290000,-1.883000,-0.002000
11698,1069700.000,-71.166000,48.531000,26.145000,2.023000,-0.492000,2.324000,-1.831000,-0.002000
11699,1069800.000,-72.006000,46.890000,29.039000,2.240000,-0.579000,2.359000,-1.779000,0.000000
11700,1069900.000,-72.862000,45.350000,31.925000,2.521000,-0.648000,2.376000,-1.727000,-0.002000
11701,1070000.000,-73.687000,43.880000,34.648000,2.762000,-0.717000,2.394000,-1.684000,-0.002000
11702,1070100.000,-74.317000,42.347000,37.129000,2.933000,-0.786000,2.402000,-1.632000,-0.002000
11703,1070200.000,-74.652000,40.605000,39.424000,3.057000,-0.829000,2.402000,-1.589000,0.000000
11704,1070300.000,-74.636000,38.746000,41.571000,3.236000,-0.890000,2.419000,-1.529000,-0.002000
11705,1070400.000,-74.364000,36.762000,43.625000,3.438000,-0.924000,2.411000,-1.477000,-0.002000
11706,1070500.000,-73.843000,34.569000,45.593000,3.586000,-0.994000,2.402000,-1.442000,-0.002000
11707,1070600.000,-73.096000,32.142000,47.507000,3.742000,-1.028000,2.402000,-1.373000,-0.003000
11708,1070700.000,-72.216000,29.598000,49.436000,3.890000,-1.097000,2.411000,-1.313000,0.000000
11709,1070800.000,-71.345000,27.078000,51.388000,4.069000,-1.140000,2.411000,-1.252000,-0.002000
11710,1070900.000,-70.520000,24.635000,53.263000,4.193000,-1.209000,2.411000,-1.201000,-0.002000
11711,1071000.000,-69.672000,22.216000,55.037000,4.325000,-1.279000,2.402000,-1.149000,-0.002000
11712,1071100.000,-68.831000,19.882000,56.748000,4.442000,-1.348000,2.402000,-1.062000,-0.002000
11713,1071200.000,-68.014000,17.720000,58.405000,4.621000,-1.408000,2.402000,-1.011000,-0.002000
11714,1071300.000,-67.189000,15.651000,59.922000,4.777000,-1.477000,2.411000,-0.950000,-0.003000
11715,1071400.000,-66.279000,13.504000,61.244000,4.823000,-1.521000,2.402000,-0.872000,0.000000
11716,1071500.000,-65.197000,11.279000,62.489000,4.878000,-1.581000,2.385000,-0.812000,-0.002000
11717,1071600.000,-64.061000,9.062000,63.812000,5.033000,-1.650000,2.376000,-0.743000,0.000000
11718,1071700.000,-62.940000,6.876000,65.150000,5.173000,-1.693000,2.350000,-0.665000,0.000000
11719,1071800.000,-61.796000,4.691000,66.394000,5.282000,-1.745000,2.324000,-0.587000,-0.002000
11720,1071900.000,-60.629000,2.466000,67.530000,5.337000,-1.797000,2.307000,-0.518000,0.000000
11721,1072000.000,-59.485000,0.319000,68.588000,5.368000,-1.840000,2.273000,-0.440000,0.000000
11722,1072100.000,-58.341000,-1.641000,69.615000,5.484000,-1.901000,2.255000,-0.371000,-0.002000
11723,1072200.000,-57.112000,-3.524000,70.455000,5.586000,-1.935000,2.212000,-0.285000,0.000000
11724,1072300.000,-55.726000,-5.430000,71.085000,5.648000,-1.978000,2.178000,-0.199000,-0.002000
11725,1072400.000,-54.209000,-7.436000,71.606000,5.679000,-2.022000,2.134000,-0.121000,0.000000
11726,1072500.000,-52.684000,-9.552000,72.143000,5.640000,-2.047000,2.091000,-0.035000,-0.003000
11727,1072600.000,-51.011000,-11.715000,72.827000,5.733000,-2.099000,2.022000,0.069000,-0.002000
11728,1072700.000,-49.228000,-14.079000,73.598000,5.850000,-2.151000,1.987000,0.155000,-0.002000
11729,1072800.000,-47.439000,-16.623000,74.547000,5.982000,-2.168000,1.910000,0.268000,-0.002000
11730,1072900.000,-45.804000,-19.260000,75.690000,6.045000,-2.212000,1.858000,0.354000,-0.002000
11731,1073000.000,-44.310000,-21.882000,76.826000,6.029000,-2.255000,1.806000,0.440000,0.000000
11732,1073100.000,-42.731000,-24.363000,77.954000,6.161000,-2.281000,1.754000,0.510000,-0.003000
11733,1073200.000,-41.065000,-26.798000,78.950000,6.286000,-2.289000,1.702000,0.596000,0.002000
11734,1073300.000,-39.322000,-29.147000,79.728000,6.395000,-2.307000,1.642000,0.656000,0.000000
11735,1073400.000,-37.524000,-31.418000,80.171000,6.387000,-2.324000,1.607000,0.726000,-0.002000
11736,1073500.000,-35.509000,-33.635000,80.233000,6.294000,-2.333000,1.547000,0.777000,0.000000
11737,1073600.000,-33.182000,-35.790000,80.101000,6.332000,-2.324000,1.486000,0.829000,-0.002000
11738,1073700.000,-30.700000,-37.937000,79.844000,6.356000,-2.333000,1.443000,0.898000,-0.002000
11739,1073800.000,-28.202000,-40.053000,79.440000,6.356000,-2.341000,1.391000,0.950000,0.000000
11740,1073900.000,-25.735000,-42.098000,78.864000,6.255000,-2.341000,1.331000,1.002000,-0.002000
11741,1074000.000,-23.291000,-44.090000,78.218000,6.161000,-2.350000,1.270000,1.071000,-0.002000
11742,1074100.000,-20.879000,-45.926000,77.635000,6.153000,-2.367000,1.236000,1.131000,-0.003000
11743,1074200.000,-18.645000,-47.575000,77.067000,6.153000,-2.367000,1.158000,1.201000,0.000000
11744,1074300.000,-16.521000,-49.068000,76.367000,6.115000,-2.376000,1.097000,1.261000,-0.002000
11745,1074400.000,-14.420000,-50.538000,75.519000,5.982000,-2.376000,1.037000,1.339000,-0.003000
11746,1074500.000,-12.295000,-52.016000,74.718000,5.905000,-2.384000,0.976000,1.408000,-0.003000
11747,1074600.000,-10.155000,-53.463000,73.994000,5.873000,-2.376000,0.907000,1.477000,-0.002000
11748,1074700.000,-8.000000,-54.879000,73.209000,5.842000,-2.376000,0.830000,1.529000,0.000000
11749,1074800.000,-5.836000,-56.302000,72.330000,5.780000,-2.367000,0.752000,1.589000,-0.002000
11750,1074900.000,-3.728000,-57.749000,71.482000,5.663000,-2.359000,0.691000,1.650000,-0.002000
11751,1075000.000,-1.689000,-59.149000,70.789000,5.640000,-2.350000,0.622000,1.710000,-0.002000
11752,1075100.000,0.257000,-60.417000,70.058000,5.609000,-2.315000,0.562000,1.745000,0.000000
11753,1075200.000,2.117000,-61.514000,69.109000,5.492000,-2.298000,0.484000,1.796000,-0.002000
11754,1075300.000,3.977000,-62.416000,67.989000,5.391000,-2.263000,0.415000,1.848000,-0.002000
11755,1075400.000,5.821000,-63.171000,66.736000,5.329000,-2.229000,0.328000,1.883000,-0.002000
11756,1075500.000,7.743000,-63.793000,65.290000,5.212000,-2.203000,0.268000,1.917000,-0.002000
11757,1075600.000,9.813000,-64.361000,63.508000,5.072000,-2.151000,0.173000,1.961000,0.000000
11758,1075700.000,12.031000,-64.999000,61.556000,4.870000,-2.108000,0.086000,2.004000,-0.002000
11759,1075800.000,14.412000,-65.761000,59.673000,4.714000,-2.065000,-0.009000,2.056000,-0.005000
11760,1075900.000,16.887000,-66.625000,57.892000,4.613000,-2.013000,-0.095000,2.099000,-0.002000
11761,1076000.000,19.447000,-67.613000,56.134000,4.520000,-1.961000,-0.207000,2.151000,0.000000
11762,1076100.000,21.937000,-68.678000,54.453000,4.372000,-1.901000,-0.294000,2.194000,-0.003000
11763,1076200.000,24.334000,-69.814000,52.890000,4.201000,-1.875000,-0.397000,2.246000,-0.002000
11764,1076300.000,26.669000,-70.872000,51.420000,4.076000,-1.832000,-0.467000,2.280000,-0.002000
11765,1076400.000,28.964000,-71.774000,49.817000,3.967000,-1.771000,-0.553000,2.315000,0.000000
11766,1076500.000,31.268000,-72.498000,48.113000,3.890000,-1.728000,-0.622000,2.332000,-0.002000
11767,1076600.000,33.493000,-73.159000,46.208000,3.711000,-1.676000,-0.709000,2.358000,-0.003000
11768,1076700.000,35.688000,-73.734000,44.208000,3.501000,-1.624000,-0.769000,2.375000,-0.002000
11769,1076800.000,37.937000,-74.162000,42.038000,3.314000,-1.564000,-0.821000,2.401000,-0.002000
11770,1076900.000,40.201000,-74.442000,39.805000,3.151000,-1.521000,-0.890000,2.401000,-0.003000
11771,1077000.000,42.388000,-74.575000,37.565000,3.081000,-1.477000,-0.942000,2.401000,-0.002000
11772,1077100.000,44.373000,-74.660000,35.317000,2.847000,-1.417000,-1.002000,2.410000,0.000000
11773,1077200.000,46.170000,-74.621000,33.061000,2.622000,-1.356000,-1.063000,2.418000,-0.005000
11774,1077300.000,47.835000,-74.380000,30.805000,2.412000,-1.313000,-1.106000,2.418000,-0.002000
11775,1077400.000,49.376000,-73.882000,28.557000,2.264000,-1.261000,-1.167000,2.410000,-0.002000
11776,1077500.000,50.769000,-73.182000,26.262000,2.186000,-1.201000,-1.218000,2.410000,0.000000
11777,1077600.000,52.108000,-72.459000,23.796000,1.929000,-1.140000,-1.279000,2.418000,-0.003000
11778,1077700.000,53.485000,-71.720000,21.190000,1.673000,-1.071000,-1.348000,2.427000,-0.003000
11779,1077800.000,54.948000,-70.950000,18.561000,1.439000,-1.002000,-1.426000,2.410000,-0.002000
11780,1077900.000,56.458000,-70.187000,16.002000,1.276000,-0.942000,-1.486000,2.418000,-0.002000
11781,1078000.000,57.960000,-69.487000,13.590000,1.159000,-0.881000,-1.547000,2.410000,-0.002000
11782,1078100.000,59.345000,-68.904000,11.217000,0.934000,-0.812000,-1.607000,2.418000,-0.002000
11783,1078200.000,60.613000,-68.344000,8.977000,0.723000,-0.743000,-1.659000,2.410000,-0.002000
11784,1078300.000,61.718000,-67.690000,6.947000,0.552000,-0.674000,-1.711000,2.392000,-0.002000
11785,1078400.000,62.652000,-66.889000,5.033000,0.443000,-0.596000,-1.763000,2.367000,-0.002000
11786,1078500.000,63.407000,-65.917000,3.081000,0.327000,-0.544000,-1.806000,2.349000,-0.003000
11787,1078600.000,64.061000,-64.781000,0.941000,0.132000,-0.458000,-1.858000,2.315000,-0.002000
11788,1078700.000,64.637000,-63.459000,-1.354000,-0.101000,-0.389000,-1.892000,2.280000,-0.002000
11789,1078800.000,65.244000,-61.996000,-3.742000,-0.288000,-0.311000,-1.936000,2.254000,0.000000
11790,1078900.000,65.960000,-60.495000,-6.239000,-0.443000,-0.216000,-1.979000,2.202000,-0.002000
11791,1079000.000,66.746000,-59.033000,-8.853000,-0.661000,-0.138000,-2.048000,2.177000,-0.002000
11792,1079100.000,67.547000,-57.609000,-11.466000,-0.871000,-0.043000,-2.091000,2.116000,-0.003000
11793,1079200.000,68.294000,-56.232000,-13.987000,-1.097000,0.035000,-2.134000,2.090000,-0.005000
11794,1079300.000,69.049000,-54.863000,-16.445000,-1.307000,0.138000,-2.169000,2.056000,0.000000
11795,1079400.000,69.757000,-53.479000,-18.888000,-1.470000,0.216000,-2.221000,2.012000,-0.002000
11796,1079500.000,70.380000,-51.993000,-21.299000,-1.657000,0.311000,-2.273000,1.952000,-0.002000
11797,1079600.000,70.870000,-50.422000,-23.695000,-1.859000,0.389000,-2.298000,1.909000,-0.002000
11798,1079700.000,71.345000,-48.741000,-26.184000,-2.038000,0.475000,-2.316000,1.848000,-0.002000
11799,1079800.000,71.866000,-47.015000,-28.759000,-2.217000,0.553000,-2.368000,1.788000,-0.003000
11800,1079900.000,72.387000,-45.272000,-31.451000,-2.474000,0.639000,-2.376000,1.745000,-0.003000
11801,1080000.000,72.878000,-43.506000,-34.134000,-2.699000,0.708000,-2.419000,1.701000,-0.002000
11802,1080100.000,73.314000,-41.702000,-36.717000,-2.917000,0.769000,-2.419000,1.650000,-0.002000
11803,1080200.000,73.710000,-39.920000,-39.168000,-3.065000,0.838000,-2.428000,1.598000,-0.003000
11804,1080300.000,73.936000,-38.139000,-41.431000,-3.205000,0.890000,-2.437000,1.555000,-0.003000
11805,1080400.000,73.850000,-36.327000,-43.524000,-3.400000,0.942000,-2.437000,1.503000,-0.002000
11806,1080500.000,73.438000,-34.374000,-45.414000,-3.617000,0.994000,-2.445000,1.442000,-0.003000
11807,1080600.000,72.854000,-32.243000,-47.164000,-3.734000,1.063000,-2.445000,1.382000,-0.002000
11808,1080700.000,72.115000,-29.956000,-48.876000,-3.835000,1.106000,-2.437000,1.321000,-0.002000
11809,1080800.000,71.251000,-27.560000,-50.626000,-3.936000,1.166000,-2.419000,1.270000,-0.002000
11810,1080900.000,70.271000,-25.079000,-52.415000,-4.108000,1.209000,-2.419000,1.201000,0.000000
11811,1081000.000,69.314000,-22.644000,-54.290000,-4.341000,1.296000,-2.419000,1.149000,-0.003000
11812,1081100.000,68.590000,-20.232000,-56.196000,-4.465000,1.356000,-2.428000,1.071000,0.000000
11813,1081200.000,67.967000,-17.914000,-58.055000,-4.574000,1.425000,-2.419000,0.985000,-0.002000
11814,1081300.000,67.321000,-15.721000,-59.805000,-4.660000,1.495000,-2.411000,0.916000,0.000000
11815,1081400.000,66.590000,-13.667000,-61.385000,-4.823000,1.546000,-2.411000,0.855000,-0.002000
11816,1081500.000,65.726000,-11.723000,-62.839000,-5.033000,1.590000,-2.385000,0.803000,0.000000
11817,1081600.000,64.823000,-9.692000,-64.061000,-5.088000,1.641000,-2.368000,0.734000,-0.002000
11818,1081700.000,63.726000,-7.553000,-65.150000,-5.119000,1.693000,-2.342000,0.656000,-0.002000
